Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,County,District,Ward,District Code,Ward Code,Country,County Code,Constituency,Introduced,Terminated,Parish,National Park,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code,Local authority,MSOA Code,Middle layer super output area,Parish Code,Census output area,Constituency Code,Index of Multiple Deprivation,Quality,User Type,Last updated,Nearest station,Distance to station,Postcode area,Postcode district,Police force,Water company,Plus Code,Average Income,Sewage Company,Travel To Work Area,ITL level 2,ITL level 3,UPRNs,Distance to sea,LSOA21 Code,Lower layer super output area 2021,MSOA21 Code,Middle layer super output area 2021,Census output area 2021,IMD decile,Constituency Code 2024,Constituency Name 2024,Property Type
E18 2NQ,Yes,51.596235,0.018723,539924,190529,TQ399905,"Greater London","Redbridge","Churchfields",E09000026,E05011238,England,E11000009,"Chingford and Woodford Green",1980-01-01,,"Redbridge, unparished area","",10,7,"Greater London","Redbridge","Redbridge 007E","Urban major conurbation",London,55,4,E01003672,,E02000757,"South Woodford High Road",E43000216,E00018491,E14000634,16827,1,0,2024-05-24,"South Woodford",0.822078,E,E18,"Metropolitan Police","Thames Water",9F32H2W9+FF,69100,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10023191360,10023191361,10023191362,10023191363,10023191364,10023191365,10023191366,10023191367,10023191368",31.3491,E01003672,"Redbridge 007E",E02000757,"South Woodford High Road",E00018491,6,E14001167,"Chingford and Woodford Green",Flat
E18 2NR,Yes,51.597098,0.016653,539778,190621,TQ397906,"Greater London","Redbridge","Churchfields",E09000026,E05011238,England,E11000009,"Chingford and Woodford Green",1980-01-01,,"Redbridge, unparished area","",131,45,"Greater London","Redbridge","Redbridge 007B","Urban major conurbation",London,60,4,E01003669,,E02000757,"South Woodford High Road",E43000216,E00018477,E14000634,29252,1,0,2024-05-24,"South Woodford",0.99353,E,E18,"Metropolitan Police","Thames Water",9F32H2W8+RM,69100,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10023773260,10023774711,10093036139,100022258979,100022258980,100022258981,100022258983,100022258984,100022258986,100022258987,100022258991,100022258992,100022258995,100022258997,100022258999,100022259001,100022259003,100022259005,100022259007,100022259011,100022259013,100022259018,100022259020,100022259024,100022259026,100022259029,100022259031,100022259033,100022259035,100022259038,100022259040,100022259042,100022259045,100022259049,100022259051,100022259054,100022259056,100022259057,100022259060,100022259062,100022259064,100022259066,100022259068,100022259070,100022259072,100022988094,100022988171,100023683413",31.5208,E01003669,"Redbridge 007B",E02000757,"South Woodford High Road",E00018477,9,E14001167,"Chingford and Woodford Green",Terraced
E18 2NS,Yes,51.597267,0.016213,539747,190639,TQ397906,"Greater London","Redbridge","Churchfields",E09000026,E05011238,England,E11000009,"Chingford and Woodford Green",1980-01-01,,"Redbridge, unparished area","",176,67,"Greater London","Redbridge","Redbridge 007B","Urban major conurbation",London,61,4,E01003669,,E02000757,"South Woodford High Road",E43000216,E00018477,E14000634,29252,1,0,2024-05-24,"South Woodford",1.02901,E,E18,"Metropolitan Police","Thames Water",9F32H2W8+WF,69100,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10023188726,10023189593,10023772612,10023773611,10025292452,10034923380,10034927745,10034927746,10034927747,10096143197,10096143199,100022258982,100022258985,100022258989,100022258990,100022258994,100022258996,100022258998,100022259000,100022259002,100022259004,100022259006,100022259012,100022259014,100022259017,100022259019,100022259021,100022259022,100022259023,100022259025,100022259027,100022259028,100022259030,100022259032,100022259034,100022259039,100022259041,100022259044,100022259046,100022259047,100022259048,100022259050,100022259052,100022259053,100022259055,100022259058,100022259059,100022259061,100022259063,100022259065,100022259067,100022259069,100022259071,100022259073,100022259076,100022259078,100022259079,100022259080,100022259081,100022259082,100022259083,100022259084,100022259085,100022259086,100022259087,100022259088,100022259089,100022259090,100022259091,100022259092,100022987414,100022987723,100022988096,100023683412,100023683414,100023683416,100023683417",31.5565,E01003669,"Redbridge 007B",E02000757,"South Woodford High Road",E00018477,9,E14001167,"Chingford and Woodford Green",Terraced
E18 2NT,Yes,51.597234,0.015632,539707,190634,TQ397906,"Greater London","Redbridge","Churchfields",E09000026,E05011238,England,E11000009,"Chingford and Woodford Green",1980-01-01,,"Redbridge, unparished area","",119,45,"Greater London","Redbridge","Redbridge 007F","Urban major conurbation",London,62,4,E01003673,,E02000757,"South Woodford High Road",E43000216,E00018480,E14000634,23653,1,0,2024-05-24,"South Woodford",1.05867,E,E18,"Metropolitan Police","Thames Water",9F32H2W8+V7,69100,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10025173965,10034929111,10090505091,10090505990,10090505991,10090505992,10090505993,10090505994,10090505995,10090505996,10096143198,100022249163,100022249164,100022249166,100022249168,100022249171,100022249174,100022249177,100022249180,100022249183,100022249185,100022249187,100022249189,100022249191,100022249193,100022249197,100022249199,100022249201,100022249203,100022249205,100022249207,100022249209,100022249211,100022249213,100022249215,100022249217,100022249219,100022249221,100022249223,100022249225,100022249228,100022249230,100022249232,100022249234,100022249236,100022249239,100022249241,100022249243,100022249245,100022249247,100022249249,100022249251,100022249253,100022249254,100022249255,100022988098,100022988099,100022988100,100022988271",31.5894,E01003673,"Redbridge 007F",E02000757,"South Woodford High Road",E00018480,8,E14001167,"Chingford and Woodford Green",Terraced
E18 2NU,Yes,51.597169,0.015112,539671,190626,TQ396906,"Greater London","Redbridge","Churchfields",E09000026,E05011238,England,E11000009,"Chingford and Woodford Green",1980-01-01,,"Redbridge, unparished area","",141,58,"Greater London","Redbridge","Redbridge 007F","Urban major conurbation",London,63,4,E01003673,,E02000757,"South Woodford High Road",E43000216,E00018489,E14000634,23653,1,0,2024-05-24,"South Woodford",1.08352,E,E18,"Metropolitan Police","Thames Water",9F32H2W8+V2,69100,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10023189817,10023191619,10023772706,10034909589,10034927698,100022249153,100022249155,100022249156,100022249157,100022249158,100022249159,100022249161,100022249162,100022249165,100022249167,100022249172,100022249175,100022249176,100022249178,100022249179,100022249181,100022249182,100022249184,100022249186,100022249188,100022249190,100022249192,100022249194,100022249195,100022249196,100022249198,100022249200,100022249202,100022249204,100022249206,100022249208,100022249210,100022249212,100022249214,100022249216,100022249218,100022249220,100022249222,100022249224,100022249226,100022249229,100022249231,100022249233,100022249235,100022249237,100022249238,100022249240,100022249242,100022249244,100022249246,100022249248,100022249250,100022249252,100022988102,100022988103,100023683385,100023683386",31.617,E01003673,"Redbridge 007F",E02000757,"South Woodford High Road",E00018489,8,E14001167,"Chingford and Woodford Green",Terraced
E18 2NY,Yes,51.595871,0.014765,539651,190481,TQ396904,"Greater London","Redbridge","Churchfields",E09000026,E05011238,England,E11000009,"Chingford and Woodford Green",1997-12-01,,"Redbridge, unparished area","",22,9,"Greater London","Redbridge","Redbridge 007F","Urban major conurbation",London,62,4,E01003673,,E02000757,"South Woodford High Road",E43000216,E00018489,E14000634,23653,1,0,2024-05-24,"South Woodford",1.0285,E,E18,"Metropolitan Police","Thames Water",9F32H2W7+8W,69100,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10023193243,10023193244,10023770922,100022987297,100022987298,100022987299,100022987300,100022987301,100022987302,100022987303,100022987304,100022987305,100023683384",31.5664,E01003673,"Redbridge 007F",E02000757,"South Woodford High Road",E00018489,8,E14001167,"Chingford and Woodford Green",
E18 2PA,Yes,51.596695,0.021242,540097,190585,TQ400905,"Greater London","Redbridge","Churchfields",E09000026,E05011238,England,E11000009,"Chingford and Woodford Green",1980-01-01,,"Redbridge, unparished area","",31,12,"Greater London","Redbridge","Redbridge 007E","Urban major conurbation",London,51,4,E01003672,,E02000757,"South Woodford High Road",E43000216,E00175125,E14000634,16827,1,0,2024-05-24,"South Woodford",0.735186,E,E18,"Metropolitan Police","Thames Water",9F32H2WC+MF,69100,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10013586310,10023190032,10023190247,10023192718,10023192722,10023192728,10023193415,10023772216,10023772235,10023773202,10023773618,10023773651,10023774330,10023774599,10023774600,10025481619,10025482167,10025574128,10034917311,10034917483,10034917484,10034917487,10034917490,10034917512,10034917513,10034917514,10034917516,10034922619,10034922620,10034922622,10034922623,10034922624,10034922625,10034922629,10034922631,10034922632,10034922633,10034922634,10034922636,10034927727,10034927728,10090504485,10090505335,10090505336,10090506028,10090506029,10093036920,10093038461,10093039580,10094819325,10094819326,10094821966,10094821967,10094821968,10096143200",31.224,E01003672,"Redbridge 007E",E02000757,"South Woodford High Road",E00175125,6,E14001167,"Chingford and Woodford Green",Flat
E18 2PB,Yes,51.599315,0.020128,540012,190874,TQ400908,"Greater London","Redbridge","Churchfields",E09000026,E05011238,England,E11000009,"Chingford and Woodford Green",1980-01-01,,"Redbridge, unparished area","",31,14,"Greater London","Redbridge","Redbridge 007E","Urban major conurbation",London,54,4,E01003672,,E02000757,"South Woodford High Road",E43000216,E00018484,E14000634,16827,1,0,2024-05-24,"South Woodford",1.01736,E,E18,"Metropolitan Police","Thames Water",9F32H2XC+P3,69100,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10023189890,10023190223,10023190637,10023192779,10023192780,10023770184,10023770589,10023770674,10023770676,10023770677,10023770884,10023770885,10023771234,10023772739,10025481581,10025481793,10034909584,10034909600,10034917494,10034917515,10034917568,10034917571,10034917572,10034917576,10034917594,10034917809,10034917990,10034922638,10034922640,10034922641,10034922642,10034922643,10034922644,10034922645,10034922646,10034922647,10034922649,10034922650,10034922651,10034922652,10034922654,10034922655,10034922656,10034927729,10034927730,10034927731,10034927732,10034930662,10034932918,10090505259,10091778330,10091974331,10093036608,10093036609,10093036934,10093036935,10093037414,10093039669,10093039670,10093039671,10093039913,10093040531,10094823030,10094823031,10094823032,10094823033",31.4373,E01003672,"Redbridge 007E",E02000757,"South Woodford High Road",E00018484,6,E14001167,"Chingford and Woodford Green",Flat
E18 2PD,Yes,51.597296,0.020835,540067,190651,TQ400906,"Greater London","Redbridge","Churchfields",E09000026,E05011238,England,E11000009,"Chingford and Woodford Green",1988-03-01,,"Redbridge, unparished area","",44,41,"Greater London","Redbridge","Redbridge 007E","Urban major conurbation",London,53,4,E01003672,,E02000757,"South Woodford High Road",E43000216,E00175125,E14000634,16827,1,0,2024-05-24,"South Woodford",0.805021,E,E18,"Metropolitan Police","Thames Water",9F32H2WC+W8,69100,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10023774597,10023774601,10034917517,10034917518,10034917519,10034917520,10034917521,10034917522,10034917523,10034917524,10034917525,10034917526,10034917527,10034917528,10034917529,10034917530,10034917531,10034917532,10034917533,10034917534,10034917535,10034917536,10034917537,10034917538,10034917539,10034917540,10034917541,10034917542,10034917543,10034917544,10034917545,10034917546,10034917547,10034917548,10034917549,10034917550,10034917551,10034917552,10034917553,10034917554,10034917555,10034917556,10034917557,10034917558,10034917559,10034917560,10034932910",31.2819,E01003672,"Redbridge 007E",E02000757,"South Woodford High Road",E00175125,6,E14001167,"Chingford and Woodford Green",Flat
E18 2PE,Yes,51.597262,0.020155,540020,190646,TQ400906,"Greater London","Redbridge","Churchfields",E09000026,E05011238,England,E11000009,"Chingford and Woodford Green",1996-06-01,,"Redbridge, unparished area","",82,45,"Greater London","Redbridge","Redbridge 007E","Urban major conurbation",London,54,4,E01003672,,E02000757,"South Woodford High Road",E43000216,E00175125,E14000634,16827,1,0,2024-05-24,"South Woodford",0.831577,E,E18,"Metropolitan Police","Thames Water",9F32H2WC+W3,69100,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10025162564,10034917608,10034917609,10034917610,10034917611,10034917612,10034917613,10034917614,10034917615,10034917616,10034917617,10034917618,10034917619,10034917620,10034917621,10034917622,10034917623,10034917624,10034917625,10034917626,10034917627,10034917628,10034917629,10034917630,10034917631,10034917632,10034917633,10034917634,10034917635,10034917636,10034917637,10034917638,10034917639,10034917640,10034917641,10034917642,10034917643,10034917644,10034917645,10034917646,10034917647,10034917648,10034917649,10034917650,10034917651,10034917652,10034917653,10034917654,10034917655,10034932914",31.3206,E01003672,"Redbridge 007E",E02000757,"South Woodford High Road",E00175125,6,E14001167,"Chingford and Woodford Green",Flat
E18 2PJ,Yes,51.598563,0.020343,540029,190791,TQ400907,"Greater London","Redbridge","Churchfields",E09000026,E05011238,England,E11000009,"Chingford and Woodford Green",1980-01-01,,"Redbridge, unparished area","",20,16,"Greater London","Redbridge","Redbridge 007E","Urban major conurbation",London,54,4,E01003672,,E02000757,"South Woodford High Road",E43000216,E00018484,E14000634,16827,1,0,2024-05-24,"South Woodford",0.93918,E,E18,"Metropolitan Police","Thames Water",9F32H2XC+C4,69100,"","London","Outer London - East and North East","Redbridge and Waltham Forest","100022249482,100022249483,100022249484,100022249485,100022249486,100022249487,100022249488,100022249489,100022249490,100022249491,100022249492,100022249493,100022249494,100022249495,100022249496,100022249497,100022249498,100022249499,100023683388",31.3822,E01003672,"Redbridge 007E",E02000757,"South Woodford High Road",E00018484,6,E14001167,"Chingford and Woodford Green",Flat
E18 2PL,Yes,51.598688,0.018312,539888,190801,TQ398908,"Greater London","Redbridge","Churchfields",E09000026,E05011238,England,E11000009,"Chingford and Woodford Green",1980-01-01,,"Redbridge, unparished area","",58,19,"Greater London","Redbridge","Redbridge 007E","Urban major conurbation",London,58,4,E01003672,,E02000757,"South Woodford High Road",E43000216,E00018491,E14000634,16827,1,0,2024-05-24,"South Woodford",1.03472,E,E18,"Metropolitan Police","Thames Water",9F32H2X9+F8,69100,"","London","Outer London - East and North East","Redbridge and Waltham Forest","10023772851,10025292453,10090502181,10093040192,10093040193,100022249355,100022249356,100022249359,100022249362,100022249365,100022249370,100022249376,100022249378,100022249380,100022249382,100022249385,100022249387,100022249389,100022249390,100022249391,100022249393,100022249396,100022249398,100022988104",31.5102,E01003672,"Redbridge 007E",E02000757,"South Woodford High Road",E00018491,6,E14001167,"Chingford and Woodford Green",Semi-detached
